 #r   AErefrv      Krveff      Har    vxc    Unscreened  Ktvt
   9.6282208E-06  -1.7999496E+02   0.0000000E+00   1.4097991E-04  -1.4242017E-05  -1.2673789E-04   0.0000000E+00   0.0000000E+00
   1.0230690E-05  -1.7999456E+02   0.0000000E+00   1.4980149E-04  -1.5133187E-05  -1.3466830E-04   0.0000000E+00   0.0000000E+00
   1.0837349E-05  -1.7999416E+02   0.0000000E+00   1.5868441E-04  -1.6030554E-05  -1.4265386E-04   0.0000000E+00   0.0000000E+00
   1.1448228E-05  -1.7999376E+02   0.0000000E+00   1.6762911E-04  -1.6934162E-05  -1.5069495E-04   0.0000000E+00   0.0000000E+00
   1.2063354E-05  -1.7999335E+02   0.0000000E+00   1.7663602E-04  -1.7844054E-05  -1.5879196E-04   0.0000000E+00   0.0000000E+00
   1.2682758E-05  -1.7999293E+02   0.0000000E+00   1.8570556E-04  -1.8760273E-05  -1.6694529E-04   0.0000000E+00   0.0000000E+00
   1.3306470E-05  -1.7999251E+02   0.0000000E+00   1.9483817E-04  -1.9682865E-05  -1.7515531E-04   0.0000000E+00   0.0000000E+00
   1.3934519E-05  -1.7999209E+02   0.0000000E+00   2.0403430E-04  -2.0611872E-05  -1.8342243E-04   0.0000000E+00   0.0000000E+00
   1.4566936E-05  -1.7999167E+02   0.0000000E+00   2.1329438E-04  -2.1547341E-05  -1.9174704E-04   0.0000000E+00   0.0000000E+00
   1.5203752E-05  -1.7999124E+02   0.0000000E+00   2.2261886E-04  -2.2489314E-05  -2.0012955E-04   0.0000000E+00   0.0000000E+00
   1.5844995E-05  -1.7999080E+02   0.0000000E+00   2.3200818E-04  -2.3437839E-05  -2.0857035E-04   0.0000000E+00   0.0000000E+00
   1.6490698E-05  -1.7999037E+02   0.0000000E+00   2.4146281E-04  -2.4392960E-05  -2.1706985E-04   0.0000000E+00   0.0000000E+00
   1.7140892E-05  -1.7998993E+02   0.0000000E+00   2.5098318E-04  -2.5354723E-05  -2.2562845E-04   0.0000000E+00   0.0000000E+00
   1.7795608E-05  -1.7998949E+02   0.0000000E+00   2.6056976E-04  -2.6323175E-05  -2.3424658E-04   0.0000000E+00   0.0000000E+00
   1.8454876E-05  -1.7998905E+02   0.0000000E+00   2.7022301E-04  -2.7298362E-05  -2.4292465E-04   0.0000000E+00   0.0000000E+00
   1.9118729E-05  -1.7998860E+02   0.0000000E+00   2.7994339E-04  -2.8280330E-05  -2.5166306E-04   0.0000000E+00   0.0000000E+00
   1.9787199E-05  -1.7998815E+02   0.0000000E+00   2.8973137E-04  -2.9269128E-05  -2.6046224E-04   0.0000000E+00   0.0000000E+00
   2.0460318E-05  -1.7998770E+02   0.0000000E+00   2.9958742E-04  -3.0264802E-05  -2.6932262E-04   0.0000000E+00   0.0000000E+00
   2.1138118E-05  -1.7998725E+02   0.0000000E+00   3.0951201E-04  -3.1267400E-05  -2.7824461E-04   0.0000000E+00   0.0000000E+00
   2.1820632E-05  -1.7998679E+02   0.0000000E+00   3.1950563E-04  -3.2276971E-05  -2.8722866E-04   0.0000000E+00   0.0000000E+00
   2.2507892E-05  -1.7998634E+02   0.0000000E+00   3.2956874E-04  -3.3293563E-05  -2.9627518E-04   0.0000000E+00   0.0000000E+00
   2.3199931E-05  -1.7998588E+02   0.0000000E+00   3.3970183E-04  -3.4317224E-05  -3.0538461E-04   0.0000000E+00   0.0000000E+00
   2.3896783E-05  -1.7998542E+02   0.0000000E+00   3.4990540E-04  -3.5348005E-05  -3.1455739E-04   0.0000000E+00   0.0000000E+00
   2.4598482E-05  -1.7998495E+02   0.0000000E+00   3.6017992E-04  -3.6385953E-05  -3.2379397E-04   0.0000000E+00   0.0000000E+00
   2.5305060E-05  -1.7998449E+02   0.0000000E+00   3.7052590E-04  -3.7431120E-05  -3.3309478E-04   0.0000000E+00   0.0000000E+00
   2.6016552E-05  -1.7998402E+02   0.0000000E+00   3.8094382E-04  -3.8483556E-05  -3.4246027E-04   0.0000000E+00   0.0000000E+00
   2.6732992E-05  -1.7998356E+02   0.0000000E+00   3.9143420E-04  -3.9543311E-05  -3.5189089E-04   0.0000000E+00   0.0000000E+00
   2.7454415E-05  -1.7998309E+02   0.0000000E+00   4.0199753E-04  -4.0610435E-05  -3.6138709E-04   0.0000000E+00   0.0000000E+00
   2.8180854E-05  -1.7998262E+02   0.0000000E+00   4.1263432E-04  -4.1684981E-05  -3.7094934E-04   0.0000000E+00   0.0000000E+00
   2.8912346E-05  -1.7998215E+02   0.0000000E+00   4.2334508E-04  -4.2767000E-05  -3.8057808E-04   0.0000000E+00   0.0000000E+00
   2.9648924E-05  -1.7998168E+02   0.0000000E+00   4.3413034E-04  -4.3856543E-05  -3.9027379E-04   0.0000000E+00   0.0000000E+00
   3.0390625E-05  -1.7998121E+02   0.0000000E+00   4.4499059E-04  -4.4953663E-05  -4.0003693E-04   0.0000000E+00   0.0000000E+00
   3.1137484E-05  -1.7998074E+02   0.0000000E+00   4.5592637E-04  -4.6058414E-05  -4.0986796E-04   0.0000000E+00   0.0000000E+00
   3.1889537E-05  -1.7998026E+02   0.0000000E+00   4.6693821E-04  -4.7170847E-05  -4.1976736E-04   0.0000000E+00   0.0000000E+00
   3.2646820E-05  -1.7997979E+02   0.0000000E+00   4.7802662E-04  -4.8291016E-05  -4.2973560E-04   0.0000000E+00   0.0000000E+00
   3.3409370E-05  -1.7997931E+02   0.0000000E+00   4.8919215E-04  -4.9418975E-05  -4.3977317E-04   0.0000000E+00   0.0000000E+00
   3.4177222E-05  -1.7997884E+02   0.0000000E+00   5.0043532E-04  -5.0554779E-05  -4.4988054E-04   0.0000000E+00   0.0000000E+00
   3.4950415E-05  -1.7997836E+02   0.0000000E+00   5.1175669E-04  -5.1698482E-05  -4.6005821E-04   0.0000000E+00   0.0000000E+00
   3.5728984E-05  -1.7997789E+02   0.0000000E+00   5.2315679E-04  -5.2850138E-05  -4.7030665E-04   0.0000000E+00   0.0000000E+00
   3.6512968E-05  -1.7997741E+02   0.0000000E+00   5.3463617E-04  -5.4009803E-05  -4.8062636E-04   0.0000000E+00   0.0000000E+00
   3.7302405E-05  -1.7997693E+02   0.0000000E+00   5.4619538E-04  -5.5177533E-05  -4.9101784E-04   0.0000000E+00   0.0000000E+00
   3.8097331E-05  -1.7997646E+02   0.0000000E+00   5.5783498E-04  -5.6353384E-05  -5.0148159E-04   0.0000000E+00   0.0000000E+00
   3.8897785E-05  -1.7997598E+02   0.0000000E+00   5.6955552E-04  -5.7537412E-05  -5.1201811E-04   0.0000000E+00   0.0000000E+00
   3.9703806E-05  -1.7997550E+02   0.0000000E+00   5.8135757E-04  -5.8729675E-05  -5.2262790E-04   0.0000000E+00   0.0000000E+00
   4.0515433E-05  -1.7997502E+02   0.0000000E+00   5.9324170E-04  -5.9930229E-05  -5.3331147E-04   0.0000000E+00   0.0000000E+00
   4.1332703E-05  -1.7997454E+02   0.0000000E+00   6.0520848E-04  -6.1139131E-05  -5.4406935E-04   0.0000000E+00   0.0000000E+00
   4.2155658E-05  -1.7997407E+02   0.0000000E+00   6.1725848E-04  -6.2356442E-05  -5.5490204E-04   0.0000000E+00   0.0000000E+00
   4.2984335E-05  -1.7997359E+02   0.0000000E+00   6.2939227E-04  -6.3582217E-05  -5.6581006E-04   0.0000000E+00   0.0000000E+00
   4.3818776E-05  -1.7997311E+02   0.0000000E+00   6.4161046E-04  -6.4816518E-05  -5.7679394E-04   0.0000000E+00   0.0000000E+00
   4.4659019E-05  -1.7997263E+02   0.0000000E+00   6.5391361E-04  -6.6059402E-05  -5.8785421E-04   0.0000000E+00   0.0000000E+00
   4.5505106E-05  -1.7997215E+02   0.0000000E+00   6.6630232E-04  -6.7310929E-05  -5.9899139E-04   0.0000000E+00   0.0000000E+00
   4.6357077E-05  -1.7997167E+02   0.0000000E+00   6.7877719E-04  -6.8571160E-05  -6.1020603E-04   0.0000000E+00   0.0000000E+00
   4.7214973E-05  -1.7997119E+02   0.0000000E+00   6.9133881E-04  -6.9840156E-05  -6.2149865E-04   0.0000000E+00   0.0000000E+00
   4.8078835E-05  -1.7997071E+02   0.0000000E+00   7.0398779E-04  -7.1117976E-05  -6.3286981E-04   0.0000000E+00   0.0000000E+00
   4.8948704E-05  -1.7997023E+02   0.0000000E+00   7.1672474E-04  -7.2404683E-05  -6.4432005E-04   0.0000000E+00   0.0000000E+00
   4.9824623E-05  -1.7996975E+02   0.0000000E+00   7.2955026E-04  -7.3700338E-05  -6.5584992E-04   0.0000000E+00   0.0000000E+00
   5.0706634E-05  -1.7996928E+02   0.0000000E+00   7.4246498E-04  -7.5005003E-05  -6.6745997E-04   0.0000000E+00   0.0000000E+00
   5.1594778E-05  -1.7996880E+02   0.0000000E+00   7.5546951E-04  -7.6318742E-05  -6.7915077E-04   0.0000000E+00   0.0000000E+00
   5.2489099E-05  -1.7996832E+02   0.0000000E+00   7.6856448E-04  -7.7641617E-05  -6.9092286E-04   0.0000000E+00   0.0000000E+00
   5.3389639E-05  -1.7996784E+02   0.0000000E+00   7.8175052E-04  -7.8973691E-05  -7.0277682E-04   0.0000000E+00   0.0000000E+00
   5.4296442E-05  -1.7996736E+02   0.0000000E+00   7.9502825E-04  -8.0315030E-05  -7.1471322E-04   0.0000000E+00   0.0000000E+00
   5.5209551E-05  -1.7996688E+02   0.0000000E+00   8.0839833E-04  -8.1665696E-05  -7.2673263E-04   0.0000000E+00   0.0000000E+00
   5.6129010E-05  -1.7996640E+02   0.0000000E+00   8.2186139E-04  -8.3025756E-05  -7.3883563E-04   0.0000000E+00   0.0000000E+00
   5.7054864E-05  -1.7996592E+02   0.0000000E+00   8.3541807E-04  -8.4395274E-05  -7.5102280E-04   0.0000000E+00   0.0000000E+00
   5.7987156E-05  -1.7996544E+02   0.0000000E+00   8.4906903E-04  -8.5774316E-05  -7.6329472E-04   0.0000000E+00   0.0000000E+00
   5.8925932E-05  -1.7996496E+02   0.0000000E+00   8.6281493E-04  -8.7162949E-05  -7.7565198E-04   0.0000000E+00   0.0000000E+00
   5.9871236E-05  -1.7996448E+02   0.0000000E+00   8.7665642E-04  -8.8561238E-05  -7.8809518E-04   0.0000000E+00   0.0000000E+00
   6.0823115E-05  -1.7996399E+02   0.0000000E+00   8.9059417E-04  -8.9969252E-05  -8.0062492E-04   0.0000000E+00   0.0000000E+00
   6.1781613E-05  -1.7996351E+02   0.0000000E+00   9.0462885E-04  -9.1387058E-05  -8.1324179E-04   0.0000000E+00   0.0000000E+00
   6.2746777E-05  -1.7996303E+02   0.0000000E+00   9.1876113E-04  -9.2814723E-05  -8.2594641E-04   0.0000000E+00   0.0000000E+00
   6.3718653E-05  -1.7996255E+02   0.0000000E+00   9.3299169E-04  -9.4252318E-05  -8.3873937E-04   0.0000000E+00   0.0000000E+00
   6.4697288E-05  -1.7996206E+02   0.0000000E+00   9.4732122E-04  -9.5699909E-05  -8.5162131E-04   0.0000000E+00   0.0000000E+00
   6.5682728E-05  -1.7996158E+02   0.0000000E+00   9.6175040E-04  -9.7157568E-05  -8.6459283E-04   0.0000000E+00   0.0000000E+00
   6.6675022E-05  -1.7996109E+02   0.0000000E+00   9.7627992E-04  -9.8625364E-05  -8.7765456E-04   0.0000000E+00   0.0000000E+00
   6.7674216E-05  -1.7996061E+02   0.0000000E+00   9.9091049E-04  -1.0010337E-04  -8.9080713E-04   0.0000000E+00   0.0000000E+00
   6.8680360E-05  -1.7996012E+02   0.0000000E+00   1.0056428E-03  -1.0159165E-04  -9.0405116E-04   0.0000000E+00   0.0000000E+00
   6.9693500E-05  -1.7995963E+02   0.0000000E+00   1.0204776E-03  -1.0309028E-04  -9.1738730E-04   0.0000000E+00   0.0000000E+00
   7.0713686E-05  -1.7995914E+02   0.0000000E+00   1.0354155E-03  -1.0459934E-04  -9.3081618E-04   0.0000000E+00   0.0000000E+00
   7.1740967E-05  -1.7995865E+02   0.0000000E+00   1.0504573E-03  -1.0611889E-04  -9.4433845E-04   0.0000000E+00   0.0000000E+00
   7.2775392E-05  -1.7995816E+02   0.0000000E+00   1.0656038E-03  -1.0764900E-04  -9.5795476E-04   0.0000000E+00   0.0000000E+00
   7.3817011E-05  -1.7995766E+02   0.0000000E+00   1.0808555E-03  -1.0918976E-04  -9.7166577E-04   0.0000000E+00   0.0000000E+00
   7.4865873E-05  -1.7995717E+02   0.0000000E+00   1.0962134E-03  -1.1074123E-04  -9.8547212E-04   0.0000000E+00   0.0000000E+00
   7.5922030E-05  -1.7995667E+02   0.0000000E+00   1.1116780E-03  -1.1230349E-04  -9.9937449E-04   0.0000000E+00   0.0000000E+00
   7.6985532E-05  -1.7995617E+02   0.0000000E+00   1.1272502E-03  -1.1387662E-04  -1.0133735E-03   0.0000000E+00   0.0000000E+00
   7.8056430E-05  -1.7995566E+02   0.0000000E+00   1.1429306E-03  -1.1546069E-04  -1.0274700E-03   0.0000000E+00   0.0000000E+00
   7.9134775E-05  -1.7995516E+02   0.0000000E+00   1.1587202E-03  -1.1705577E-04  -1.0416644E-03   0.0000000E+00   0.0000000E+00
   8.0220619E-05  -1.7995465E+02   0.0000000E+00   1.1746195E-03  -1.1866195E-04  -1.0559575E-03   0.0000000E+00   0.0000000E+00
   8.1314015E-05  -1.7995414E+02   0.0000000E+00   1.1906294E-03  -1.2027929E-04  -1.0703501E-03   0.0000000E+00   0.0000000E+00
   8.2415015E-05  -1.7995363E+02   0.0000000E+00   1.2067506E-03  -1.2190788E-04  -1.0848427E-03   0.0000000E+00   0.0000000E+00
   8.3523671E-05  -1.7995312E+02   0.0000000E+00   1.2229840E-03  -1.2354780E-04  -1.0994362E-03   0.0000000E+00   0.0000000E+00
   8.4640037E-05  -1.7995260E+02   0.0000000E+00   1.2393302E-03  -1.2519913E-04  -1.1141311E-03   0.0000000E+00   0.0000000E+00
   8.5764167E-05  -1.7995207E+02   0.0000000E+00   1.2557901E-03  -1.2686193E-04  -1.1289282E-03   0.0000000E+00   0.0000000E+00
   8.6896115E-05  -1.7995155E+02   0.0000000E+00   1.2723645E-03  -1.2853631E-04  -1.1438282E-03   0.0000000E+00   0.0000000E+00
   8.8035935E-05  -1.7995102E+02   0.0000000E+00   1.2890542E-03  -1.3022232E-04  -1.1588319E-03   0.0000000E+00   0.0000000E+00
   8.9183681E-05  -1.7995049E+02   0.0000000E+00   1.3058599E-03  -1.3192006E-04  -1.1739398E-03   0.0000000E+00   0.0000000E+00
   9.0339409E-05  -1.7994995E+02   0.0000000E+00   1.3227825E-03  -1.3362961E-04  -1.1891529E-03   0.0000000E+00   0.0000000E+00
   9.1503175E-05  -1.7994941E+02   0.0000000E+00   1.3398228E-03  -1.3535105E-04  -1.2044717E-03   0.0000000E+00   0.0000000E+00
   9.2675034E-05  -1.7994886E+02   0.0000000E+00   1.3569816E-03  -1.3708445E-04  -1.2198971E-03   0.0000000E+00   0.0000000E+00
   9.3855042E-05  -1.7994831E+02   0.0000000E+00   1.3742597E-03  -1.3882992E-04  -1.2354298E-03   0.0000000E+00   0.0000000E+00
   9.5043257E-05  -1.7994776E+02   0.0000000E+00   1.3916579E-03  -1.4058752E-04  -1.2510704E-03   0.0000000E+00   0.0000000E+00
   9.6239735E-05  -1.7994719E+02   0.0000000E+00   1.4091772E-03  -1.4235734E-04  -1.2668199E-03   0.0000000E+00   0.0000000E+00
   9.7444534E-05  -1.7994663E+02   0.0000000E+00   1.4268183E-03  -1.4413947E-04  -1.2826788E-03   0.0000000E+00   0.0000000E+00
   9.8657711E-05  -1.7994605E+02   0.0000000E+00   1.4445821E-03  -1.4593400E-04  -1.2986481E-03   0.0000000E+00   0.0000000E+00
   9.9879325E-05  -1.7994548E+02   0.0000000E+00   1.4624694E-03  -1.4774101E-04  -1.3147284E-03   0.0000000E+00   0.0000000E+00
   1.0110944E-04  -1.7994489E+02   0.0000000E+00   1.4804811E-03  -1.4956058E-04  -1.3309205E-03   0.0000000E+00   0.0000000E+00
   1.0234810E-04  -1.7994430E+02   0.0000000E+00   1.4986181E-03  -1.5139281E-04  -1.3472253E-03   0.0000000E+00   0.0000000E+00
   1.0359538E-04  -1.7994370E+02   0.0000000E+00   1.5168812E-03  -1.5323777E-04  -1.3636434E-03   0.0000000E+00   0.0000000E+00
   1.0485133E-04  -1.7994310E+02   0.0000000E+00   1.5352713E-03  -1.5509557E-04  -1.3801758E-03   0.0000000E+00   0.0000000E+00
   1.0611602E-04  -1.7994249E+02   0.0000000E+00   1.5537893E-03  -1.5696629E-04  -1.3968230E-03   0.0000000E+00   0.0000000E+00
   1.0738950E-04  -1.7994187E+02   0.0000000E+00   1.5724361E-03  -1.5885002E-04  -1.4135861E-03   0.0000000E+00   0.0000000E+00
   1.0867184E-04  -1.7994124E+02   0.0000000E+00   1.5912126E-03  -1.6074685E-04  -1.4304657E-03   0.0000000E+00   0.0000000E+00
   1.0996309E-04  -1.7994060E+02   0.0000000E+00   1.6101196E-03  -1.6265687E-04  -1.4474628E-03   0.0000000E+00   0.0000000E+00
   1.1126333E-04  -1.7993996E+02   0.0000000E+00   1.6291582E-03  -1.6458017E-04  -1.4645780E-03   0.0000000E+00   0.0000000E+00
   1.1257261E-04  -1.7993931E+02   0.0000000E+00   1.6483291E-03  -1.6651685E-04  -1.4818122E-03   0.0000000E+00   0.0000000E+00
   1.1389099E-04  -1.7993865E+02   0.0000000E+00   1.6676334E-03  -1.6846700E-04  -1.4991664E-03   0.0000000E+00   0.0000000E+00
   1.1521855E-04  -1.7993797E+02   0.0000000E+00   1.6870719E-03  -1.7043071E-04  -1.5166411E-03   0.0000000E+00   0.0000000E+00
   1.1655533E-04  -1.7993729E+02   0.0000000E+00   1.7066455E-03  -1.7240807E-04  -1.5342375E-03   0.0000000E+00   0.0000000E+00
   1.1790141E-04  -1.7993660E+02   0.0000000E+00   1.7263553E-03  -1.7439919E-04  -1.5519562E-03   0.0000000E+00   0.0000000E+00
   1.1925685E-04  -1.7993590E+02   0.0000000E+00   1.7462022E-03  -1.7640415E-04  -1.5697981E-03   0.0000000E+00   0.0000000E+00
   1.2062172E-04  -1.7993519E+02   0.0000000E+00   1.7661871E-03  -1.7842306E-04  -1.5877641E-03   0.0000000E+00   0.0000000E+00
   1.2199608E-04  -1.7993447E+02   0.0000000E+00   1.7863110E-03  -1.8045600E-04  -1.6058550E-03   0.0000000E+00   0.0000000E+00
   1.2338000E-04  -1.7993374E+02   0.0000000E+00   1.8065748E-03  -1.8250309E-04  -1.6240718E-03   0.0000000E+00   0.0000000E+00
   1.2477354E-04  -1.7993299E+02   0.0000000E+00   1.8269796E-03  -1.8456441E-04  -1.6424152E-03   0.0000000E+00   0.0000000E+00
   1.2617678E-04  -1.7993224E+02   0.0000000E+00   1.8475263E-03  -1.8664007E-04  -1.6608862E-03   0.0000000E+00   0.0000000E+00
   1.2758977E-04  -1.7993147E+02   0.0000000E+00   1.8682158E-03  -1.8873016E-04  -1.6794856E-03   0.0000000E+00   0.0000000E+00
   1.2901259E-04  -1.7993069E+02   0.0000000E+00   1.8890492E-03  -1.9083478E-04  -1.6982144E-03   0.0000000E+00   0.0000000E+00
   1.3044530E-04  -1.7992989E+02   0.0000000E+00   1.9100275E-03  -1.9295405E-04  -1.7170735E-03   0.0000000E+00   0.0000000E+00
   1.3188798E-04  -1.7992909E+02   0.0000000E+00   1.9311518E-03  -1.9508805E-04  -1.7360637E-03   0.0000000E+00   0.0000000E+00
   1.3334069E-04  -1.7992826E+02   0.0000000E+00   1.9524229E-03  -1.9723689E-04  -1.7551860E-03   0.0000000E+00   0.0000000E+00
   1.3480350E-04  -1.7992743E+02   0.0000000E+00   1.9738419E-03  -1.9940068E-04  -1.7744412E-03   0.0000000E+00   0.0000000E+00
   1.3627649E-04  -1.7992658E+02   0.0000000E+00   1.9954099E-03  -2.0157951E-04  -1.7938304E-03   0.0000000E+00   0.0000000E+00
   1.3775972E-04  -1.7992572E+02   0.0000000E+00   2.0171279E-03  -2.0377350E-04  -1.8133544E-03   0.0000000E+00   0.0000000E+00
   1.3925326E-04  -1.7992484E+02   0.0000000E+00   2.0389969E-03  -2.0598274E-04  -1.8330142E-03   0.0000000E+00   0.0000000E+00
   1.4075719E-04  -1.7992395E+02   0.0000000E+00   2.0610180E-03  -2.0820735E-04  -1.8528107E-03   0.0000000E+00   0.0000000E+00
   1.4227158E-04  -1.7992304E+02   0.0000000E+00   2.0831923E-03  -2.1044742E-04  -1.8727448E-03   0.0000000E+00   0.0000000E+00
   1.4379650E-04  -1.7992212E+02   0.0000000E+00   2.1055207E-03  -2.1270308E-04  -1.8928176E-03   0.0000000E+00   0.0000000E+00
   1.4533203E-04  -1.7992118E+02   0.0000000E+00   2.1280045E-03  -2.1497442E-04  -1.9130300E-03   0.0000000E+00   0.0000000E+00
   1.4687824E-04  -1.7992022E+02   0.0000000E+00   2.1506446E-03  -2.1726156E-04  -1.9333830E-03   0.0000000E+00   0.0000000E+00
   1.4843519E-04  -1.7991925E+02   0.0000000E+00   2.1734421E-03  -2.1956461E-04  -1.9538775E-03   0.0000000E+00   0.0000000E+00
   1.5000298E-04  -1.7991825E+02   0.0000000E+00   2.1963982E-03  -2.2188367E-04  -1.9745145E-03   0.0000000E+00   0.0000000E+00
   1.5158167E-04  -1.7991725E+02   0.0000000E+00   2.2195139E-03  -2.2421886E-04  -1.9952951E-03   0.0000000E+00   0.0000000E+00
   1.5317134E-04  -1.7991622E+02   0.0000000E+00   2.2427904E-03  -2.2657029E-04  -2.0162201E-03   0.0000000E+00   0.0000000E+00
   1.5477206E-04  -1.7991517E+02   0.0000000E+00   2.2662288E-03  -2.2893807E-04  -2.0372907E-03   0.0000000E+00   0.0000000E+00
   1.5638391E-04  -1.7991411E+02   0.0000000E+00   2.2898301E-03  -2.3132232E-04  -2.0585078E-03   0.0000000E+00   0.0000000E+00
   1.5800698E-04  -1.7991303E+02   0.0000000E+00   2.3135956E-03  -2.3372314E-04  -2.0798725E-03   0.0000000E+00   0.0000000E+00
   1.5964133E-04  -1.7991193E+02   0.0000000E+00   2.3375264E-03  -2.3614067E-04  -2.1013857E-03   0.0000000E+00   0.0000000E+00
   1.6128705E-04  -1.7991080E+02   0.0000000E+00   2.3616236E-03  -2.3857501E-04  -2.1230486E-03   0.0000000E+00   0.0000000E+00
   1.6294421E-04  -1.7990966E+02   0.0000000E+00   2.3858884E-03  -2.4102627E-04  -2.1448621E-03   0.0000000E+00   0.0000000E+00
   1.6461290E-04  -1.7990850E+02   0.0000000E+00   2.4103219E-03  -2.4349459E-04  -2.1668273E-03   0.0000000E+00   0.0000000E+00
   1.6629319E-04  -1.7990732E+02   0.0000000E+00   2.4349253E-03  -2.4598007E-04  -2.1889453E-03   0.0000000E+00   0.0000000E+00
   1.6798516E-04  -1.7990612E+02   0.0000000E+00   2.4596999E-03  -2.4848283E-04  -2.2112170E-03   0.0000000E+00   0.0000000E+00
   1.6968891E-04  -1.7990489E+02   0.0000000E+00   2.4846467E-03  -2.5100300E-04  -2.2336437E-03   0.0000000E+00   0.0000000E+00
   1.7140450E-04  -1.7990364E+02   0.0000000E+00   2.5097670E-03  -2.5354069E-04  -2.2562263E-03   0.0000000E+00   0.0000000E+00
   1.7313202E-04  -1.7990238E+02   0.0000000E+00   2.5350621E-03  -2.5609604E-04  -2.2789660E-03   0.0000000E+00   0.0000000E+00
   1.7487156E-04  -1.7990109E+02   0.0000000E+00   2.5605330E-03  -2.5866915E-04  -2.3018638E-03   0.0000000E+00   0.0000000E+00
   1.7662319E-04  -1.7989977E+02   0.0000000E+00   2.5861811E-03  -2.6126016E-04  -2.3249209E-03   0.0000000E+00   0.0000000E+00
   1.7838701E-04  -1.7989844E+02   0.0000000E+00   2.6120075E-03  -2.6386919E-04  -2.3481383E-03   0.0000000E+00   0.0000000E+00
   1.8016309E-04  -1.7989708E+02   0.0000000E+00   2.6380135E-03  -2.6649636E-04  -2.3715172E-03   0.0000000E+00   0.0000000E+00
   1.8195153E-04  -1.7989569E+02   0.0000000E+00   2.6642004E-03  -2.6914180E-04  -2.3950586E-03   0.0000000E+00   0.0000000E+00
   1.8375240E-04  -1.7989429E+02   0.0000000E+00   2.6905694E-03  -2.7180564E-04  -2.4187638E-03   0.0000000E+00   0.0000000E+00
   1.8556579E-04  -1.7989285E+02   0.0000000E+00   2.7171218E-03  -2.7448801E-04  -2.4426338E-03   0.0000000E+00   0.0000000E+00
   1.8739180E-04  -1.7989140E+02   0.0000000E+00   2.7438589E-03  -2.7718903E-04  -2.4666698E-03   0.0000000E+00   0.0000000E+00
   1.8923050E-04  -1.7988992E+02   0.0000000E+00   2.7707818E-03  -2.7990883E-04  -2.4908730E-03   0.0000000E+00   0.0000000E+00
   1.9108199E-04  -1.7988841E+02   0.0000000E+00   2.7978921E-03  -2.8264755E-04  -2.5152445E-03   0.0000000E+00   0.0000000E+00
   1.9294636E-04  -1.7988688E+02   0.0000000E+00   2.8251908E-03  -2.8540531E-04  -2.5397855E-03   0.0000000E+00   0.0000000E+00
   1.9482370E-04  -1.7988532E+02   0.0000000E+00   2.8526794E-03  -2.8818225E-04  -2.5644972E-03   0.0000000E+00   0.0000000E+00
